analysis_id,qc_type,CE 18:1,CE 18:1 d7 (ISTD),Cer d18:1/16:0,Cer d18:1/24:0,Cer d18:1/25:0 (ISTD),LPC 18:1 (a),LPC 18:1 (ab) d7 (ISTD),LPC 18:1 (b),PC 28:0|SM 32:1 M+3,PC 32:1,PC 33:1 d7 (ISTD),PC 40:6,PC 40:8,PE 33:1 d7 (ISTD),PE 34:1,PE P-16:0/18:1 [-FA-HG],PE P-16:0/18:1 [-FA],PI 33:1 d7 (ISTD),PI 34:1,SM 32:1,SM 34:1,SM 36:2 d9 (ISTD),TG 48:1 [-18:1],TG 48:1 [SIM],TG 48:1 d7 (ISTD) [-15:0],TG 48:1 d7 (ISTD) [SIM],TG 48:2 [-16:0],TG 48:2 [-18:1],TG 48:2 [SIM]
Longit_batch3_13,SPL,930928.3,266711.06,58869.895,1067423.6,1496576.1,1072786.4,4831643.5,4129459.8,208446.63,1641804.9,3814426.3,5160091.5,128589.58,40604.953,138702.31,25058.076,27560.82,24787.82,66013.945,3612883,34402764,535238.44,1411501,3462822.5,2058761.8,2059357.5,1007934.1,2572761.8,5323719.5
Longit_batch3_14,SPL,1047300.25,261345.94,44350.816,1409369.1,1546030.8,1231262,4819898.5,4439895.5,160420.44,1980858.8,3921800.8,4197682,114424.66,36535.414,179826.5,22411.023,20948.56,21719.785,77600.54,2792609,33458768,545752,4799297.5,18226480,1154858.3,1369560.9,4877098.5,3142145.5,18218658
Longit_batch3_15,SPL,654785.1,210407.55,52939.582,1795804.8,1391628.9,1136375,5128443,4892735.5,77142.195,2009130.8,3396847.8,2246474,83875.375,42267.87,221253.03,21620.463,24069.482,22727.547,100219.12,3249304.3,37126240,603210.3,2424335.3,9078567,895704.2,1237380.3,2743340.3,1876272.1,9690736
Longit_batch3_16,SPL,940805.94,275514.9,44512.734,1708724.9,1343161.4,1202659,4665087,4372077.5,117810.16,2152645.3,3374386.3,3570900.5,91009.82,34571.47,172012.23,18698.145,20355.74,22975.006,60235.63,4267825.5,32211222,602948.8,3065585.5,14060394,1347484.8,1641271.1,3470599,2509102.5,13575757
Longit_batch3_17,SPL,953090.6,274996.75,43767.125,1357437.8,1362715.4,1164319.5,4793209.5,3965513.5,120762.89,1675286.6,4208687,2665932,113394.51,31316.324,147934.47,21115.775,27456.129,20781.88,56758.887,2557535.5,32039232,624835.25,2833051,11658419,1440400.6,2146079.8,2604855.5,1504953.8,9795828
Longit_batch3_18,SPL,844046.4,202918.23,58693.977,1555700.4,1435462.9,1124183.9,4489615,4895636,131530.3,2156071.8,3454806.8,2292667,91877.89,31901.346,223163.4,41365.4,47093.082,29566.176,152597.06,2393182.8,41088650,647244.94,2791116.8,10262261,1268422.3,1444333,2240668.5,2842050.3,9266065
Longit_batch3_19,SPL,767711.3,285939.1,42629.03,1039926.1,1626268.3,614408.25,4333401.5,2385054.8,82578.54,1529621.3,3604148,3276017,82383.11,44342.29,168098.23,20407.082,25719.066,21204.219,58970.633,2085546.1,28761376,614257.7,2577423,8028348,1357818,1656921.6,2343248.5,1695988.8,8278309
Longit_batch3_20,SPL,986439.4,263451.3,49492.18,1221048.4,1360643.8,924038.6,4528040.5,3556170.5,53568.21,1857347.8,3886311.3,3653539.8,148809.7,37385.176,97074.05,19057.834,24592.586,22278.793,60257.46,2600432.3,38156810,561392.7,1293408.1,3914128,1448770.4,1788688.5,1306265.1,1093277.9,5128421.5
Longit_batch3_PQC 22,BQC,666156.1,189674.31,59290.87,1605178.4,1528067.3,1095782.3,4569685.5,4417778,96530.67,1921307.6,3780991.8,3336075.5,125678.1,34945.586,174142.84,31154.941,32264.568,16205.713,75748.56,3006743.5,37455932,588341.5,2067597.4,8941051,1292689.3,1706925,2031977.4,2000730,8217323.5
Longit_batch3_21,SPL,524604.1,187230.94,61559.18,2251419.5,1474727.9,919067.75,4503713.5,3759025.3,46238.867,1482726.5,3820025,2235737,99973.97,42046.49,250864.22,24307.908,32242.852,23266.697,67644.47,2529772.3,34723908,660490.06,1885440,5433767.5,1078484.5,1237531,1596452.5,1256683.6,5769257
Longit_batch3_22,SPL,531997.7,219959.56,51777.51,1275837.3,1598916.1,1110257.9,4550576,4201369.5,47348.938,1099447.8,3978799.8,2434622,93123.73,45836.516,274520.06,10802.485,11730.622,23317.271,115734.47,1199972,28660814,666989.1,3545942.8,9416474,989301.2,1138403.5,2777015.8,2240379.5,11323523
Longit_batch3_23,SPL,997034.5,302509.63,62984.848,1610846.1,1644029.4,977140.1,4484318,3248391.8,82128.67,2097387.3,4096128.8,2545049,107678.03,34634.953,130420.445,24193.36,25775.293,25048.066,63035.953,2747238.8,39983510,653227.44,1445968.4,4224087.5,1723009.3,2140868.8,1297857.5,1639326.8,5117892
Longit_batch3_24,SPL,961744.56,323553.75,68044.15,1665268.8,1414873.8,904559.9,4762774,3508417.5,54302.695,1983309.1,3779860.3,2467908,105744.84,46738.53,75804.5,34161.516,36243.87,21175.63,41871.31,3440394.8,39023204,630892,460175.8,1269461.6,1880343.1,1998849.4,446351.8,336569.38,1826633.8
Longit_batch3_25,SPL,704686.06,203804.14,64788.473,1797731.3,1491655.6,872796.6,4311903,2900904.3,70883.84,2847604.3,4244229.5,3466358,90693.16,39264.64,128508.31,27149.445,31232.996,23431.459,65651.1,3884409.5,39307536,599156.7,2444760.3,7420555.5,1224936.5,1350877.8,2342988.3,2027919.6,8680140
Longit_batch3_26,SPL,972970.5,281414.53,58492.875,1236464.4,1484426.8,717864.56,4391431.5,2991082.3,44302.043,2095401.5,4057496.3,3655836.5,94065.266,37047.313,110610.35,20102.188,25206.744,22236.424,68835.57,2624909,36140856,518121.1,2067708.8,6858748,1476964,1777663.1,1608714.1,1123266.6,5669483.5
Longit_batch3_27,SPL,1230571.4,263751.5,60041.305,1174833,1688060.5,1024071.8,4727666,3914308.5,113572.12,1836338.5,3983535.5,3841443.3,139916.22,42893.367,154797.73,23492.014,22380.063,23200.822,79936.94,3283330.3,38204290,580068.3,1429249.9,5298136.5,1349413.3,1684030.4,1311562.6,2016367,7034504.5
Longit_batch3_28,SPL,842209.5,263182,45850.418,1952259.1,1759118.5,1246028.3,4669130.5,3268940.5,130632.54,2141087.8,3302258.3,2907914,87558.81,42161.152,120577.414,23197.746,26321.58,21415.295,47696.56,3264974.5,38235276,610318.75,1704116.1,4429172,1205182.4,1461168.5,1651471.9,1404290.8,6082946
Longit_batch3_29,SPL,1183333.1,180323.86,51177.188,2274395.5,1461783.4,1413850.1,4323302.5,5631292.5,84574.93,1554609.8,3767850,2260241.3,137560.47,34444.06,389603.16,23242.104,34320.84,25661.447,176503.36,1852636.3,37700380,601566.94,4580493,15801660,802456.94,929102.44,4712456.5,2744067.5,17665670
Longit_batch3_30,SPL,803547.7,194054.47,64871.258,2095598.3,1528389.3,874530.44,4526505.5,3610404,177543.83,2052518.9,3604826.8,4059703.5,115642.96,33102.203,159160.52,23327.498,24901.668,27078.451,98777.12,2635705.3,33348236,530405.44,5999394.5,20636686,961235.25,1036018.8,4672645.5,3624803.5,18692984
Longit_batch3_PQC 23,BQC,974741.75,237662.39,78614.125,1794583.1,1619662.8,1209427.6,4606079.5,4829054,89514.95,2143555.3,3784376.8,3333979.8,129154.72,35845.53,138882.78,32923.914,30938.643,20894.412,76419.086,3477997.3,41813508,568845.6,2303300,7258953,1305919.8,1551166.3,2229852.8,1645990.3,8734247
Longit_batch3_31,SPL,907781.5,319622.13,72599.625,1605010.1,1489539.4,908378.2,4563999,3080566.3,46998.742,2446202.5,3981080.3,2104182.3,80052.65,40640.445,85485.96,26852.121,27043.26,25944.77,31380.535,2495597,34749140,582647.06,599451.3,1755697.9,2316064.3,2518103.8,595070.5,490430.16,2055693
Longit_batch3_32,SPL,958513.1,275572.6,52031.715,951660.5,1531173.1,1162066.4,4520171.5,3983431.5,81804.07,1576246.4,4181642.8,4157995.3,156245.56,44170.51,159374.44,20895.363,26757.572,21324.336,42359.566,3167999.5,39412596,464481.7,811400.9,2408975.8,1845965.6,1933962.8,929357.2,1497265.6,4755254
Longit_batch3_33,SPL,1013831,312133.63,54945.836,1416790.8,1642787.4,1104152.8,5363087,4320612.5,73429.38,2193331.3,3779894.5,3785923.3,132673.06,39126.676,67604.83,20377.355,27910.572,27983.102,45449.85,3305237.3,44419930,507527.22,764472.7,2100352.5,1893251,2359744,684803.1,594534.56,2794667
Longit_batch3_34,SPL,1025953.4,274614.97,57235.832,1979770.1,1499363.5,986663,4575186.5,3554858.3,116952.37,2256471.3,3494240.5,2716394.3,103185.11,32532.938,124321.81,26750.893,28872.563,25266.264,74105.69,4365485,39266010,602290.7,1752228.4,4368042.5,1599933.1,2180972.3,1198325.9,1512578.1,5874407.5
Longit_batch3_35,SPL,787223.9,227218.69,41769.695,1436836.6,1319727.3,1309013.9,4700379,4243581,132495.27,1745357.9,4163042.3,3229180,87052.06,42364.906,187190.23,21093.15,17008.492,23583.117,53447.363,2972593.5,30997626,623485.56,3013922.8,13829572,1432793.5,1802928.6,3294397.5,2700422,13443920
Longit_batch3_36,SPL,590870.2,158565.23,77560.586,2466523.3,1493440.3,1339188.5,4606427,5758426.5,86804.1,1962759.9,3538350,2576086.3,109567.79,57476.445,257526.06,20689.932,34360.754,29714.773,82585.66,3281633.3,36434550,675871.06,4159630.8,12871942,708069.7,934326.1,3134638,3276264,15564935
Longit_batch3_37,SPL,828022,286732.66,60710.84,1677705.9,1366996.1,953209.8,4358171,3889114.3,47282.594,2422916.8,3558338.3,2838003,98372.805,36640.832,113921.31,19231.67,23347.951,26894.96,37830.27,3115901.8,42952384,552007.7,1294321,3401336.3,1386280.6,1699739,1126292.4,1149813.8,4423993
Longit_batch3_38,SPL,630201.44,209844.98,59387.625,1863051.3,1274943.6,1022770.06,4671287.5,3839359,91062.87,1657241.9,4191444.8,3996943,83680.8,35859.57,150763.47,16857.467,19471.914,22699.102,88057.96,2282483.3,35064584,623854.25,5049386,18242136,884228.56,994176.7,4891930,3491399.3,17525060
Longit_batch3_39,SPL,580424.44,214998.88,57165.754,2104805,1530109.6,1066414.6,4584697.5,3818604.5,64824.227,1344386.9,4115923,3854247,100235.46,47172.49,183622.56,15721.697,22969.492,29141.91,67519.73,1923916.9,33524748,630011.25,4513949.5,14973315,870981,1085038.8,4657693.5,2981285.5,16174956
Longit_batch3_40,SPL,705696.25,215163.19,37960.484,1368404.9,1482462.8,1432701.1,4428254.5,4667044,136389.73,1675271.4,3544780.8,3858377,106303.414,36390.75,188955.78,16035.469,15821.805,21764.72,56312.94,2825733.8,29747840,547124.9,4245008.5,16969784,1132893.8,1392224.1,4043884.8,3482713.3,15521567
Longit_batch3_PQC 24,BQC,851766.5,212461.66,55932.56,1691070,1460772.1,1111877.3,4704101,4298330,88282.78,2169605,3636410.8,3505885.5,124091.85,38413.465,149831.92,25308.365,35854.473,23700.227,86745.44,3107620.8,37335924,481856.25,2145485.8,7318150,1275128.5,1534228.6,2409112,1871163.9,7926089
Longit_batch3_41,SPL,851994.6,194957.39,56716.516,2466204.3,1504486.5,1285445.3,4732303,4751431,99318.35,2025847.5,3607704.3,2671408,127481.22,41010.438,347414,23287.654,24296.158,20072.094,128365.33,2009610,33230502,587702.75,4114675.3,13098187,858233.75,983303.44,3359954.5,3443072.5,15946852
Longit_batch3_42,SPL,508573.72,168466.05,62205.67,1231618.9,1363985,1823538.3,4994357,6646697.5,58453.086,2023638.3,3629929.3,2476322,122909.25,26046.299,109197.49,32225.742,36009.836,21431.484,68464.53,2479873,35619204,599109.56,1791396.1,5185058,1851927.5,2263985,1257930.9,1033241.1,4867083
Longit_batch3_43,SPL,821271.9,239216.13,47572.86,1035191.6,1484394.6,1520087.8,5034815.5,4013656,193502.7,2082074.5,3872215.8,4977196.5,121111.414,37854.78,221626.67,30562.887,38816.75,19237.799,71531.234,3887140.8,38200110,526974.6,1549108,4496861,1672243.3,1928942.5,1352283.5,3156399.5,8609447
Longit_batch3_44,SPL,572238.94,252486.6,61132.555,1096378.5,1381584.5,521856.3,4851963,1735906.3,31846.03,1559425.3,4493663,3291710,71460.875,45712.33,98208.51,15048.817,15055.065,32350.84,60241.7,1627215,33486266,588079.94,1336438,4262280,1912488.5,2395805.3,1135994,778313,4403860
Longit_batch3_45,SPL,1013738,179019.88,50985.348,1642597.3,1378407.4,1440703.3,4692332,5550961,113592.24,1926921.8,3110068.3,2443738.3,91947.85,37532.773,248275.72,34407.543,55087.746,24495.232,112161.29,2699912,37768680,560168.25,2995148.8,10201767,1079143,1553755.4,2361940.3,3105930.3,10283999
Longit_batch3_46,SPL,1117986.4,261727.2,52393.125,1230988.1,1448810.9,1164020.1,4531135.5,4391402,73462.03,1783912,4085781.5,3713377,136804.14,37371.555,75355.03,21949.012,22967.213,24978.584,81445.75,3310145.8,41010364,513361.28,1075442.6,3573537.8,1663595.6,1948869,1048710.4,1486174.1,5004927.5
Longit_batch3_47,SPL,879163.7,238347.31,56266.85,1081613.4,1592615.6,630749.44,4263814,2614134,91824.23,1727656,4174606.5,3893779.8,98660.7,39757.902,133036.3,17791.105,19576.176,29560.3,69497,2571075.3,32533572,517148.9,2133131,6759371,1651524.1,1729232.6,1745243,1444718.5,7571538.5
Longit_batch3_48,SPL,1019310.4,289774.97,56706.094,1251730.8,1442657.3,1419246.8,4695112,3970202.8,50326.766,1982252.1,4716874.5,3445115.5,130187.09,34409.664,97679.266,21399.826,21554.762,26159.262,74114.875,3932158,38547520,503927.75,794019.4,3274341.5,2123140.3,2635235.3,802864.25,571024.44,3071012
Longit_batch3_49,SPL,959258.2,267528.84,61213.83,1869730.8,1407439.5,1269606.5,4694391.5,4625940.5,73163.68,2135603.3,3683465,2719159,119663.22,36996.266,100453.22,34625.984,42327.28,22788.9,44157.246,3050148,42054716,619964.6,1511109,4619163,1706329.1,1998241.1,1365587.9,809156.44,5552632
Longit_batch3_50,SPL,831649,229503.89,68069.57,1789829.1,1417649.1,876669.75,4570379.5,3057306,37617.16,1639852.8,4287326,4033247.3,95883.555,50237.465,122557.414,11238.901,17688.338,26792.398,65026.9,1822719.8,36135412,508659.03,1402206.1,4639724.5,1660686.9,1756445.5,1276880,941171.8,4458907.5
Longit_batch3_PQC 25,BQC,928551.5,249674.86,60478.89,1632122.5,1362204.3,1288932,4517093,4330867,83167.875,2187709.5,3444100.8,3353847.5,112785.98,38088.35,159351.1,26416.89,31280.375,27782.273,93127.695,2610582.8,40465388,505892.47,2291385.8,8657212,1401148.5,1656617.8,2332879.8,1858437.4,7551784
Longit_batch3_51,SPL,677735.9,219325.02,58663.234,2012311.6,1378573.4,1062167.3,4897958.5,4154931.5,127722.25,1810468.6,4135528.5,3825422,95338.06,45201.48,180130.67,19755.848,22558.215,24050.766,86318.55,2303447.5,35483950,526611.5,6741991,21484438,990826.5,1120586.1,5666914.5,3825047.8,21716372
Longit_batch3_52,SPL,888517.75,209043.73,68219.51,1664912.6,1509608.5,807823.7,4912045.5,2758360,55497.45,1744780.8,4426693,3249682.8,67127.8,54159.84,122585.414,17085.328,17896.295,24822.459,81262,2113023.5,36024570,713288.3,3668113.5,12774087,1670511.9,1973189.3,3435312.8,2763269.5,11694008
Longit_batch3_53,SPL,1026361.75,322252.1,64784.473,1603286.1,1378963.8,676924.3,4492002.5,2803606,125814.09,1854288.8,4062392.3,2867644,93303.87,36123.19,87774.13,20352.072,28649.336,23987.154,62617.867,3066323.3,36787812,685571.44,1393262.5,4178013.3,1880950.1,2296020.5,1240201.3,1594960.3,5545287
Longit_batch3_54,SPL,1151012.4,261636.42,56339.137,1627836.5,1395721.1,1576773.8,4709263,5095633,153465.08,1649918.3,3344550.5,1643754.6,100180.055,46299.785,307869,29517.863,40762.402,23610.441,120334.76,2626962.8,35756730,658753.2,2295464.8,8362103.5,1606757.8,2049115.5,2503840.8,1425687,7861571
Longit_batch3_55,SPL,912552.9,256028.34,69542.08,1802005.1,1503592.8,868112.7,5018869,2539381.8,27836.584,1542827,4731927,2839040.5,83162.15,38446.66,138209.02,14883.951,20458.637,23462.283,63315.023,2044431.1,39293790,715619.7,1294361.8,4435751.5,1599558,1785449,1318128.5,1107628,4830185
Longit_batch3_56,SPL,845317.2,261649.78,66236.766,1140059,1381021.4,449000.22,5199395.5,1738479.8,54149.152,1768327.4,4399735,4001948.5,69290.88,50887.37,96444.64,15804.574,20150.139,24625.22,61089.668,2369158,35137550,524391,1725265,5164630.5,1500425.6,2043424,1491850.3,990518.7,4993007.5
Longit_batch3_57,SPL,861449.56,272105.03,61019.316,1615457.8,1350083.5,998317.9,4761904,4352404,102465.31,1966813.1,4225211,3561189.5,135078.63,37941.273,113973.234,28794.291,32550.477,23791.574,65550.695,2822101.3,38419636,585839.44,1941318,6381438,1743383.1,2352752.3,1742422.6,1329262.9,7023593
Longit_batch3_58,SPL,434691.44,173096.83,64901.71,1721958.3,1450272.3,816467.06,4491629,3770157.5,55546.94,1920855.5,4059085.3,2137709.8,76265.38,36767.94,177803.48,14151.906,18728.352,25547.928,72467.164,2790200,32010882,628208.94,3130911.5,10019782,903010.4,1179201.4,2655714.3,2563963,10882273
Longit_batch3_59,SPL,810879.44,191595.77,62817.254,1608527.8,1392024.9,1435200.5,4565960,4994951,101085.44,3428460.8,3504698.3,3110059,88881.4,37940.656,280218.25,27588.264,30580.863,25289.324,79952.24,3097553.8,36881260,568027.56,2718963.5,9407507,1232438.8,1624351.5,2638204.5,2717674.5,10503818
Longit_batch3_60,SPL,686824.44,243959.6,55355.54,1141299.6,1327637.6,493905.66,4494949.5,1857497.9,127983.09,1803837,4195337.5,3582434.8,80411.96,43206.53,153355.31,17855.309,21591.008,26327.775,56910.844,2454395,32691960,622582.94,5452476,17118586,1245947.1,1610194.5,4196798,2592790,14255236
Longit_batch3_PQC 26,BQC,769384.06,206361.98,51164.125,1622657.1,1573253.8,1005017.1,4459046.5,4304764,113901.48,1866615.6,3373543,3505001.8,121981.87,32233.46,177652.16,32553.791,24537.135,26076.36,87597.31,3306885.5,38566476,548931.2,2545721.8,7632390.5,1152386.4,1562879.8,2327253.3,1811573.8,8683882
Longit_batch3_61,SPL,884940.75,223476.56,72580.12,1294457.5,1542979.1,927952.4,4573736,3893039.5,41336.438,2050851.4,4035311.3,2916783.8,91609.09,33695.797,173271.94,20277.975,19512.313,29065.125,53147.24,2484966.5,32533204,581905.5,1725229.8,6339305.5,1666577.6,1797710,1755492.4,1372067.4,6333151
Longit_batch3_62,SPL,837073.6,255173,75104.47,1528365,1511328.4,907506.94,4279470.5,2858794.5,23654.455,1820157.8,4302978.5,2977214.5,79456.19,41493.9,166789.75,16116.248,21492.729,30601.836,79201.33,1739234,34067412,498058,1219805.8,3907809,1715685,1885624,1172149.8,918962.94,4893925
Longit_batch3_63,SPL,810823.56,147994.73,51654.35,2351383,1499498.5,1157989,4900487,4850421,236542.42,1847069,3491679.8,2678497,127548.7,32480.453,448316.5,24054.832,28026.193,23123.021,213322.06,1803807.6,37175988,611689.4,6928684,21868476,671613.44,808268.9,6115282,4763276,22289624
Longit_batch3_64,SPL,1614014.1,365230.5,60808.734,1064492.4,1416300.9,1119657.9,4403998,4728010,49553.44,1647380,3607748.8,3467422.5,127229.85,44466.14,83099.15,23641.26,28684.865,25554.865,56510.84,3423235.3,40952196,581342.7,1055456.3,3033060,1598818.6,2195843.5,865338.9,930295.6,3782723.3
Longit_batch3_65,SPL,1210579.8,328758.9,59441.832,1765595.8,1121451.4,1322213.5,4266374.5,4543277.5,94364.664,1683703.1,3640288.8,2501601.5,106833.89,29301.89,105569.07,32777.387,34459.27,18394.213,55413.18,2551584.3,36686836,583036,1654086.6,5264291.5,1874941.8,2144697.5,1548275.6,1264166.9,5834086.5
Longit_batch3_PQC 27,BQC,969950.3,211961.4,56273.895,1672660.9,1309664,1139287,4366958,4237156.5,97185.766,1979596.4,3307222,3330755.5,119693.93,28710.041,134950.36,22260.426,30564.031,26286.86,85638.68,2816577.8,38448084,489325.78,2139454.3,8429689,1255385.1,1527154,2170647.3,2019039.4,8743932
Longit_batch3_PQC 27b,BQC,989668.1,257798.3,59252.37,1586355.4,1342657.9,1076324.5,4425211,4985648,93909.3,1984947.4,3406042.3,3542425,118927.71,31410.012,140918.56,24358.771,25662.813,21672.707,83038.11,3159225.3,41691892,468493.63,2126267,7663167,1285015.5,1563260.6,2076544.5,1917658.6,8244370.5
Longit_batch4_PQC 28,BQC,1229195.5,260772.05,64279.42,1954483.1,1462977.5,1148719.8,4793357,5000486,106497.94,2482343,3310699.3,3876590.3,146075.95,31128.205,147276.8,29718.469,26604.977,25397.254,75109.97,3783666.3,43177716,528987.2,2642785,8139809,1259854.4,1664683.9,2263484.8,2003613,9459756
Longit_batch4_PQC 29,BQC,1003846.9,274318.3,60338.39,1739600.5,1324295.9,1055508.5,4482870,4899694,105849.64,1888176.5,3466515,3781383.5,113034.96,31095.607,159701.84,21616.76,27179.219,24932.252,83952.94,3452209.5,38901584,585870.06,2298588.3,9699114,1401904.4,1685768.4,2462906.5,1932721.8,9258737
Longit_batch4_1,SPL,871176.7,293229.06,36143.55,1393014.6,1398179.1,933990.6,4730811,3689107.8,56073.664,1396380.3,4077158.5,1649528.9,56808.16,46197.438,178347.5,32688.559,29733.896,20489.482,92057.5,1295393.6,21570802,719262,2611702.3,9139621,1503448.3,1928785.5,1959037.6,3602856.5,9690616
Longit_batch4_2,SPL,1177610,323186,62289.684,1943750.8,1614990.1,990920.9,4681628.5,2841726,57475.246,1909710.8,3824409,2653578.5,87107.26,39393.105,111112.16,21002.008,20823.86,24253.89,42301.934,2968895.5,39635948,619275.4,920794.3,2805319,1765833.9,2262576.8,832037,790903.25,3323217.5
Longit_batch4_3,SPL,816106.25,327392.3,81763.95,1493732.8,1581057.8,991503.9,4661434,4022019.5,29745.705,1783477.6,3904016.8,2609493,107845.16,39011.11,126635.99,20254.291,23100.72,27958.428,40041.33,2631415.3,35403188,508064.75,1075574.9,2907149.8,1554706.3,1735228.8,811399.2,741071.7,3439056.3
Longit_batch4_4,SPL,1021753.7,279810.06,45055.684,1074094.8,1422516.6,866861.2,4909458,3055988.3,116443.3,2198127.5,3827480.8,6218662,146835.19,25876.088,95599.72,13943.3545,20282.36,25470.318,31404.47,4235944,37344776,504119.88,1043125.3,2903176.8,1523605.8,1744640.8,1021794.9,1508306.1,5500632
Longit_batch4_5,SPL,950151.4,356810.84,44232.508,1313302.1,1515041,736366.7,4361300.5,3144028,125097.19,2458980.3,3550324,5602919.5,130658.555,27917.928,121403.32,18271.652,16231.69,22465.115,43561.938,3694121.3,37508670,447479.03,872397.56,2519830.3,1439288.6,1661510,1065589.5,1484894.6,4641300.5
Longit_batch4_6,SPL,833540.1,255869.66,35668.45,956913.94,1323474.5,1037810.75,4708281.5,4070934.8,51458.35,1325079,4083201.5,3591613,125718.92,34698.42,168278.5,19780.418,24380.055,26078.086,56094.93,2076727,26525962,520226.3,3208364.8,10177426,1407778.3,1580866,2889175.8,1882295.8,11995910
Longit_batch4_7,SPL,792770.8,247739.47,49244.816,1555910.1,1360377.3,770291.9,4360017.5,3459604.8,141506.8,1866551.6,3650445.3,3161883.5,100928.54,37702.6,222631.89,22535.803,28710.635,23566.877,70889.945,2319430.3,29230530,581134.1,3510004,12391662,978246.75,1206639.4,3771879.5,2538939.5,12801513
Longit_batch4_8,SPL,1101869.4,323765.47,60701.563,1408587.8,1600637.4,1069278.5,4518601,3618814.5,30461.941,1567513.9,4048307,3569814,166412.31,22407.725,144263.72,27343.94,33245.613,23002.639,51052.52,3668312.8,31336942,598998.94,1279338.6,3469211.5,1384680.8,1612631.9,934520.94,806127.6,3554924.8
Longit_batch4_9,SPL,1462824.1,338991.8,46804.48,1790998,1458972.6,1490880,4550153.5,5267443,172018.63,2924080.3,2832734.8,3155365.5,192834.95,34537.305,121540.29,26334.375,30944.92,23590.484,103170.22,3903720.8,45398980,467625.1,1869459.9,5693319,1877507.3,2016616.6,1809903.9,1716139.5,6823299.5
Longit_batch4_10,SPL,1250335,274183.3,64268.973,1728379.9,1346533.8,1306112.3,4593482.5,4893777.5,84427.05,1850496.8,3777654.5,3537801.5,126028.16,52581.625,139246.58,19063.143,19008.396,22631.787,58575.91,3500803.3,42158720,560851,1886126.9,5935481.5,1323113.5,1635218.5,1891887.6,1964437.6,8743227
Longit_batch4_PQC 30,BQC,1195924.8,252507.83,52021.86,1820497.4,1343783.9,995975.5,4904374,4768312,84247.01,2338426.3,3584723.5,3563953.3,134273.36,28456.41,149873.22,19812.639,25855.201,22491.14,85580.12,2809584.5,41217710,498850.13,2426923,8449951,1221940.9,1675214.1,2015083.9,1932225.8,7700762.5
Longit_batch4_11,SPL,1488054.5,236865.06,67693.29,1566884.4,1418360.9,1837676.5,4614100.5,4812565.5,130532.01,2041457.8,3900557.3,3503137.5,115811.15,47059.715,188371.06,24540.857,21989.236,24458.438,72343.02,3383070.8,37575016,635076.94,2436899.3,7912374.5,1246609.3,1741834.3,2947873.5,2427318,9493312
Longit_batch4_12,SPL,1152754.3,321951.38,51808.35,1195372,1343384.9,793984.4,4704061,2503514,204277.38,1909448.1,3844467.3,3384304.3,97854.164,40697.3,86041.04,15796.5,18018.275,25256.68,60051.664,3933848,37783736,517019,1450677.1,3787041.8,2033065.5,2856039,1489896.6,1648172.1,6418747.5
Longit_batch4_13,SPL,1126576.3,329196.88,49025.613,1215417,1539899.9,700341.6,4684241,2935206.5,110283.81,1821745.5,4077315.5,2236127,77185.11,47295.29,81224.67,24142.027,24916.398,26085.217,47219.184,3756968.8,41360136,534026.44,918257.1,3090912.5,2452432,2857346.3,974898.4,1189464.1,3658230
Longit_batch4_14,SPL,901228.9,282357.56,51341.99,1401084.1,1403020.6,1045908.25,4980103.5,3303637,65290.094,1993572,3521939.5,2940752.5,84115.234,38548.195,249715.48,17612.771,24722.44,25528.953,72965.22,2687068,29156908,516095.34,2387018.8,8801171,1297489.9,1833181.5,2425007.3,1580731.9,8809200
Longit_batch4_15,SPL,864904.75,269071.66,48526.45,1407294.1,1619874.1,923623.25,4117432,3025678,81706.17,1548446.6,3978629.5,3267844.3,84669.56,41023.9,198553.4,23959.158,22674.354,24112.164,68532.53,2446240.8,33415152,577016.44,3463955,13823728,1180475.9,1491399,3102113.8,2309827.3,11063327
Longit_batch4_16,SPL,1139267.5,351369.56,55989.598,1233698.6,1490531.1,708317.4,4552318.5,2524265.5,170827.08,1952185.4,4031214,3231851.5,95867.5,31402.453,93177.35,23646.898,23636.873,24006.396,61795.68,4329986,38871148,569008.4,1607664.4,5145872,1995200.1,2160407.8,1756399.6,2241176.8,8813061
Longit_batch4_17,SPL,1079122.9,285691.28,48655.664,1770355.6,1488004.1,877817,4535804.5,2579912,29515.95,1363060.8,3559115.3,3528363,130212.27,35169.48,126657.74,20507.748,28580.125,24538.584,50326.07,2974904.5,40267700,550519.8,1031893.1,3135341.8,1457904.4,1778277.3,962748.1,756730,3649943.3
Longit_batch4_18,SPL,676821.56,233189.45,39559.37,1659804.4,1299491.3,753330.2,4475222.5,2991489.5,68360.48,1271997.8,3774010.3,1525329.4,48052.203,37475.418,400852.03,14291.549,18564.525,27377.559,138964.86,1216562.4,22555908,599669.7,4630510,15087122,920736.6,1084304.6,4286028,2853058.3,14553398
Longit_batch4_19,SPL,1108048.4,361975.63,59986.61,1355227,1480956,809533.6,4640881,3761007,42015.65,1913007.9,4112214.5,2870939.8,78042.11,40034.086,108871.06,14113.275,13359.099,30879.602,68153.63,2249290,38696828,565081.6,1231739.3,4316238.5,1776883,2210783.8,1137431.6,1025191.2,4551306
